id,price,accommodates,bedrooms,bathrooms,beds,neighbourhood_cleansed,room_type,property_type,minimum_nights,latitude,longitude,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_total_listings_count,instant_bookable,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,n_amenities,amen_wifi,amen_kitchen,amen_hot_water,amen_hair_dryer,amen_bed_linens,amen_hangers,amen_essentials,amen_cooking_basics,amen_refrigerator,amen_dishes_and_silverware,amen_iron,amen_heating,amen_dedicated_workspace,amen_self_check_in,amen_long_term_stays_allowed,amen_oven,amen_shampoo,amen_dishwasher,amen_hot_water_kettle,amen_room_darkening_shades,amen_tv,amen_dining_table,amen_wine_glasses,amen_washer,amen_elevator,amen_lockbox,amen_microwave,amen_freezer,amen_stove,amen_bathtub,text_name_len,text_desc_len,text_luxury,text_view,text_central,text_modern,text_terrace,text_renovated,text_lake,text_river,text_quiet,text_design,text_spacious,text_charming
1470813741153144393,117.0,3,2.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,1,47.42532114338108,8.536090613790158,27,57,87,171,3,3,0,1.58,0,97.0,100.0,1.0,109,1,2.67,2.33,3.67,3.33,3.0,2.33,2.67,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,500,0,0,1,0,0,0,0,0,1,0,1,0
1471011903253430592,165.0,2,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire rental unit,2,47.35551,8.55817,0,0,0,0,2,2,2,2.0,0,100.0,92.0,1.0,95,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,48,385,0,0,0,1,0,0,0,0,0,0,1,0
1471774162068616739,111.0,2,1.0,1.0,3.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.3976,8.54204,3,13,43,51,8,8,4,4.0,0,100.0,100.0,1.0,2,1,5.0,4.88,5.0,5.0,5.0,5.0,4.88,25,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,43,403,0,0,1,0,0,0,0,0,1,0,0,0
1472315143436534705,389.0,2,1.0,1.0,1.0,Mühlebach,Entire home/apt,Entire rental unit,1,47.36246,8.55114,0,0,0,271,0,0,0,,1,100.0,44.0,2.0,30,1,,,,,,,,33,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,47,386,1,1,0,1,0,0,0,0,0,0,1,0
1472337566868502104,294.0,4,2.0,1.0,2.0,Mühlebach,Entire home/apt,Entire rental unit,2,47.35438,8.55967,0,28,58,333,0,0,0,,1,100.0,44.0,2.0,30,0,,,,,,,,36,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,42,498,0,0,0,0,0,0,0,0,0,0,0,1
1472339626663115380,162.0,4,1.0,1.0,1.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.36739,8.49002,29,59,89,364,4,4,1,2.35,0,80.0,98.0,2.0,6,0,4.0,3.75,4.75,4.25,4.75,4.25,3.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,557,0,0,1,0,0,0,1,0,0,0,1,0
1472374195034398259,392.0,4,2.0,2.0,2.0,Wollishofen,Entire home/apt,Entire rental unit,60,47.34733,8.53121,30,60,90,365,0,0,0,,1,100.0,44.0,2.0,30,0,,,,,,,,37,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,46,494,1,0,0,1,1,0,1,0,0,0,0,0
1472496011020087035,156.0,2,1.0,1.0,0.0,Sihlfeld,Entire home/apt,Entire rental unit,2,47.37171,8.51613,13,42,69,69,8,8,5,3.75,0,90.0,68.0,1.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,30,75,0,0,0,0,0,0,0,0,0,0,0,1
1472619017929763254,110.0,2,0.0,1.0,1.0,Affoltern,Entire home/apt,Entire rental unit,30,47.41458979999999,8.5125107,0,0,0,266,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,45,266,0,0,0,0,0,0,0,0,0,0,0,0
1472631943625964869,159.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,2,47.3788667565266,8.525289618607493,12,37,40,65,4,4,2,2.73,1,100.0,98.0,1.0,13,1,5.0,4.75,5.0,4.5,5.0,4.25,4.75,34,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,25,77,0,0,0,0,0,0,0,0,0,0,0,0
1472956861530380183,72.0,1,1.0,1.0,1.0,Sihlfeld,Private room,Private room in rental unit,2,47.37816,8.50603,2,2,2,94,3,3,2,2.43,0,90.0,63.0,1.0,1,0,5.0,4.67,4.67,5.0,5.0,5.0,4.67,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,301,0,0,0,0,0,0,0,0,0,0,0,1
1473006173228298393,146.0,3,1.0,1.0,1.0,Alt-Wiedikon,Entire home/apt,Entire rental unit,1,47.369832,8.5184801,0,10,14,93,0,0,0,,0,75.0,67.0,3.0,1,0,,,,,,,,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,29,499,0,0,0,1,1,0,1,0,1,0,0,1
1473734978652565023,96.0,6,1.0,,3.0,Mühlebach,Private room,Private room in rental unit,1,47.36117,8.55615,30,60,90,365,0,0,0,,0,99.0,54.0,2.0,7,0,,,,,,,,22,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,31,505,0,0,1,0,0,0,1,0,1,0,0,0
1473773919956770229,102.0,4,1.0,1.0,2.0,Unterstrass,Entire home/apt,Entire rental unit,2,47.39873,8.54161,0,1,29,37,6,6,1,2.9,0,100.0,100.0,1.0,2,1,4.33,4.33,4.5,4.83,4.33,4.33,4.17,26,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,43,0,0,0,1,0,0,0,0,0,1,0,0,0
1473902781183181328,59.0,2,1.0,,1.0,Seebach,Private room,Private room in rental unit,1,47.4240712,8.536818799999999,30,60,90,365,0,0,0,,1,89.0,31.0,2.0,12,0,,,,,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,558,0,1,1,0,0,0,0,0,0,0,0,0
1474004931689100433,103.0,2,1.0,1.0,1.0,Unterstrass,Entire home/apt,Entire rental unit,1,47.395090258592205,8.545027493254098,11,12,12,12,0,0,0,,1,100.0,99.0,1.0,13,1,,,,,,,,30,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,22,489,0,0,0,0,1,0,0,0,0,0,0,1
1474047483610667019,94.0,1,1.0,1.0,1.0,Enge,Private room,Private room in rental unit,7,47.36653620898675,8.532358971166582,28,58,88,363,0,0,0,,0,60.0,14.0,3.0,3,0,,,,,,,,23,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,30,515,0,0,1,0,0,0,1,0,1,0,1,0
1474568611289543293,136.0,2,1.0,1.0,1.0,Escher Wyss,Private room,Private room in rental unit,1,47.38859,8.51357,27,57,87,362,0,0,0,,0,67.0,100.0,3.0,2,0,,,,,,,,30,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1474607547686965300,173.0,6,3.0,2.0,4.0,Gewerbeschule,Entire home/apt,Entire rental unit,4,47.3837438,8.5267938,0,26,50,325,0,0,0,,1,100.0,94.0,1.0,52,1,,,,,,,,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,28,438,0,0,0,1,0,0,0,0,1,1,1,0
1474628843249727879,131.0,4,0.0,1.0,2.0,Gewerbeschule,Entire home/apt,Entire rental unit,3,47.38374,8.52679,25,55,85,360,0,0,0,,1,100.0,94.0,1.0,52,0,,,,,,,,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,32,482,0,0,1,1,0,0,0,0,1,1,0,0
1474634280784077509,138.0,4,0.0,1.0,2.0,Gewerbeschule,Entire home/apt,Entire rental unit,4,47.3837438,8.5267938,0,27,57,332,0,0,0,,1,100.0,94.0,1.0,52,0,,,,,,,,50,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,482,0,0,1,1,0,0,0,0,1,1,0,0
1475861792727075458,281.0,4,3.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.36737,8.49202,30,60,90,365,0,0,0,,0,80.0,98.0,2.0,6,0,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,538,0,0,1,0,0,0,0,0,1,0,0,0
1475873485848650030,144.0,7,1.0,1.0,4.0,Seebach,Entire home/apt,Entire rental unit,1,47.42450579351992,8.537299176930937,30,60,90,174,5,5,2,3.49,0,97.0,100.0,1.0,109,1,4.4,4.2,4.8,4.6,4.8,3.8,4.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,280,0,0,0,0,0,0,0,0,0,0,0,0
1475877305774566799,151.0,7,3.0,1.0,4.0,Seebach,Entire home/apt,Entire rental unit,1,47.4251872973605,8.534936971661951,16,46,76,161,9,9,4,4.43,0,97.0,100.0,1.0,109,1,4.44,4.56,4.67,3.89,3.89,4.22,4.22,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,499,0,0,0,0,0,0,0,0,0,0,0,1
1475879212421253052,122.0,5,1.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,1,47.42360492958651,8.534447608283594,30,60,78,163,3,3,0,1.7,0,97.0,100.0,1.0,109,1,2.33,3.0,3.67,2.0,2.33,2.33,3.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,452,0,0,0,0,0,0,0,0,0,0,0,0
1475880261219917113,134.0,5,1.0,1.0,3.0,Affoltern,Entire home/apt,Entire rental unit,1,47.42065837739891,8.50433049282492,26,56,86,113,4,4,1,2.26,0,97.0,100.0,1.0,109,1,4.0,3.75,4.0,3.75,3.75,4.25,4.25,14,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,41,396,0,0,0,0,0,0,0,0,0,0,0,0
1475881298335977290,105.0,3,1.0,1.0,3.0,Affoltern,Entire home/apt,Entire rental unit,1,47.42008014263477,8.503080256540775,30,60,90,117,1,1,0,0.56,0,97.0,100.0,1.0,109,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,347,0,0,0,0,0,0,0,0,0,0,0,1
1476060055728305112,257.0,2,1.0,1.0,2.0,Altstetten,Private room,Private room in rental unit,1,47.38363,8.49987,29,59,89,364,0,0,0,,0,100.0,0.0,2.0,3,0,,,,,,,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,517,0,0,0,0,0,0,0,0,0,0,1,1
1476688452932089199,250.0,5,3.0,2.0,3.0,Wipkingen,Entire home/apt,Entire rental unit,3,47.39373,8.52439,30,60,90,365,0,0,0,,1,100.0,44.0,2.0,30,0,,,,,,,,37,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,36,499,0,0,1,1,0,0,0,0,1,1,1,1
1478160538641763719,199.0,4,2.0,1.0,2.0,Enge,Entire home/apt,Entire rental unit,30,47.3600338,8.525956299999999,0,9,34,309,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,23,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,39,277,0,1,0,1,0,0,1,0,0,0,0,0
1478463380736105464,81.0,2,1.0,1.5,1.0,Albisrieden,Entire home/apt,Entire rental unit,4,47.37708,8.49796,3,3,4,60,2,2,1,1.36,0,100.0,80.0,1.0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,26,337,0,0,0,1,0,0,0,0,1,0,0,0
1478753516531369900,61.0,1,1.0,1.0,1.0,Unterstrass,Private room,Private room in rental unit,1,47.40219,8.53581,20,41,63,332,1,1,1,1.0,0,100.0,67.0,2.0,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,228,0,0,1,0,0,0,1,1,1,0,0,0
1479072802972767049,85.0,2,1.0,1.0,1.0,Sihlfeld,Private room,Private room in rental unit,2,47.37156,8.51409,13,38,65,65,1,1,1,1.0,0,100.0,50.0,2.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,32,310,0,0,1,1,0,0,0,0,0,0,0,1
1479583750685971049,96.0,6,1.0,1.0,1.0,Mühlebach,Private room,Private room in rental unit,1,47.35932697623891,8.556046247766991,30,60,90,365,0,0,0,,0,99.0,54.0,2.0,7,0,,,,,,,,21,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,31,505,0,0,1,0,0,0,1,0,1,0,0,0
1479728889293303504,89.0,2,1.0,1.0,1.0,Langstrasse,Entire home/apt,Entire rental unit,5,47.38093,8.5271,0,0,0,30,2,2,2,2.0,0,100.0,75.0,2.0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,30,446,0,0,0,1,0,0,0,0,0,0,1,0
1480470754490916600,146.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,0,0,0,218,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,41,279,0,1,0,1,0,0,0,0,0,0,1,0
1480485851217599020,156.0,2,0.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,16,46,76,351,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,43,270,0,0,0,1,0,0,0,0,0,0,0,1
1481097980116778948,84.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire serviced apartment,1,47.3750144,8.5158378,12,28,58,330,1,1,1,1.0,0,100.0,100.0,1.0,79,1,4.0,4.0,3.0,4.0,3.0,5.0,4.0,40,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,44,493,0,0,0,1,0,0,0,0,0,0,0,1
1481098424158208511,101.0,4,2.0,1.0,2.0,Oerlikon,Entire home/apt,Entire serviced apartment,1,47.4097296,8.5418485,15,27,57,332,2,2,1,1.62,0,100.0,100.0,1.0,79,1,3.0,5.0,1.5,5.0,4.5,5.0,2.5,43,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,49,480,0,0,0,1,0,0,0,0,0,0,1,0
1481733214020807220,493.0,9,3.0,3.5,5.0,Werd,Entire home/apt,Entire rental unit,2,47.3693482,8.5280491,19,49,52,52,2,2,1,1.36,0,90.0,100.0,1.0,2,1,4.0,4.0,3.5,5.0,4.0,4.0,3.5,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,39,535,0,0,1,0,1,0,0,0,0,0,1,0
1481760815759014932,85.0,2,1.0,1.0,1.0,Sihlfeld,Entire home/apt,Entire rental unit,15,47.37822,8.50116,0,0,0,54,0,0,0,,0,100.0,100.0,1.0,1,0,,,,,,,,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32,541,0,0,0,0,0,0,0,0,1,0,1,0
1481873109230670596,250.0,5,1.0,1.5,2.0,Mühlebach,Entire home/apt,Entire rental unit,5,47.36527461405184,8.55062585324049,19,26,39,104,0,0,0,,0,100.0,0.0,3.0,1,0,,,,,,,,37,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,31,500,0,0,0,1,0,0,1,0,0,1,0,0
1481881982724025020,125.0,5,2.0,2.0,2.0,Altstetten,Entire home/apt,Entire rental unit,5,47.38872044911216,8.494732350427135,0,9,27,56,0,0,0,,0,100.0,75.0,1.0,1,0,,,,,,,,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32,518,0,0,1,0,0,0,0,0,0,0,1,0
1482057205315264630,61.0,3,1.0,1.0,2.0,Seebach,Private room,Private room in rental unit,1,47.4240712,8.536818799999999,30,60,90,365,2,2,0,1.3,1,89.0,31.0,2.0,12,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,475,0,0,0,0,0,0,0,0,0,0,0,0
1482105611311730404,182.0,3,2.0,2.0,3.0,Altstetten,Entire home/apt,Entire rental unit,2,47.38778,8.49745,0,27,57,61,1,1,0,0.73,0,100.0,25.0,1.0,3,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,28,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,31,490,0,0,0,1,0,0,0,0,0,1,1,0
1482351418822603694,215.0,4,2.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,2,47.41450469999999,8.5469274,18,48,72,347,0,0,0,,1,100.0,100.0,1.0,38,1,,,,,,,,46,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,49,529,0,0,0,1,0,0,0,0,0,0,1,1
1483271694344048060,152.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,0,2,32,307,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,43,280,0,0,0,1,0,0,0,0,0,0,0,0
1483301930521107112,129.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,0,0,0,33,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,43,279,0,0,0,1,0,0,0,0,0,0,0,0
1483309487069734338,138.0,2,1.0,1.0,1.0,Seebach,Entire home/apt,Entire rental unit,30,47.4177432,8.5459239,0,0,0,182,0,0,0,,0,100.0,99.0,3.0,214,1,,,,,,,,26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,43,224,0,0,0,0,0,0,0,0,0,0,1,0
1483342477464131186,110.0,5,1.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,1,47.42330000279444,8.537256529283146,27,57,77,162,1,1,0,0.67,0,97.0,100.0,1.0,109,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46,459,0,0,1,0,0,0,0,0,1,0,0,0
1483343238481197622,95.0,5,1.0,1.0,3.0,Seebach,Entire home/apt,Entire rental unit,1,47.425422009815975,8.53717098840153,16,46,76,351,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45,432,0,0,1,0,0,0,0,0,1,0,0,0
1483344019032192387,149.0,7,1.0,1.0,4.0,Seebach,Entire home/apt,Entire rental unit,1,47.424550345085535,8.53697980437014,18,47,70,339,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46,439,0,0,0,0,0,0,0,0,1,0,0,0
1483344820922356410,92.0,3,1.0,1.0,2.0,Affoltern,Entire home/apt,Entire rental unit,1,47.420142142662776,8.50330550859937,24,54,84,111,2,2,2,2.0,0,97.0,100.0,1.0,109,1,3.5,4.0,4.0,3.0,3.5,3.0,3.0,14,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,318,0,0,0,0,0,0,0,0,0,0,0,1
1483345970709389784,92.0,3,1.0,1.0,2.0,Affoltern,Entire home/apt,Entire rental unit,1,47.4201,8.50281,27,57,87,114,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,14,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,294,0,0,0,0,0,0,0,0,0,0,0,1
1483346748932989734,122.0,3,1.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37675866516568,8.510303851448777,17,47,77,346,0,0,0,,0,97.0,100.0,1.0,109,1,,,,,,,,14,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,141,0,0,1,0,0,0,0,0,0,0,0,1
1483347562035652357,104.0,3,1.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37779489617528,8.509076000533717,15,43,73,342,2,2,0,1.71,0,97.0,100.0,1.0,109,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,218,0,0,1,0,0,0,0,0,0,0,0,1
1483348354903184417,95.0,3,1.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37660539465359,8.508940079453614,7,37,67,336,4,4,1,2.73,0,97.0,100.0,1.0,109,1,4.25,4.25,4.5,4.75,4.25,4.75,4.25,14,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,219,0,0,1,0,0,0,0,0,0,0,0,1
1483350049298230798,124.0,5,1.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.372757734607376,8.501602864735212,28,58,88,327,8,8,2,4.8,0,97.0,100.0,1.0,109,1,4.75,4.75,4.88,4.0,4.88,4.88,4.38,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,155,0,0,0,0,0,0,0,0,0,0,0,1
1483350869668980868,116.0,5,1.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.373593041836536,8.500735620175671,30,60,90,329,1,1,0,0.64,0,97.0,100.0,1.0,109,1,2.0,1.0,2.0,4.0,4.0,3.0,2.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,155,0,0,0,0,0,0,0,0,0,0,0,1
1483351672757106365,121.0,5,1.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.37362069371261,8.50144315548974,30,60,90,329,5,5,3,3.26,0,97.0,100.0,1.0,109,1,4.8,4.6,4.6,4.4,4.6,4.6,4.4,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,559,0,0,0,0,0,0,0,0,0,0,0,1
1483352492583147496,121.0,5,1.0,1.0,3.0,Albisrieden,Entire home/apt,Entire rental unit,1,47.37421,8.50097,29,59,89,328,2,2,2,2.0,0,97.0,100.0,1.0,109,1,4.5,5.0,5.0,3.5,4.0,4.5,4.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,155,0,0,0,0,0,0,0,0,0,0,0,1
1483353331886916701,118.0,3,1.0,1.0,2.0,Sihlfeld,Entire home/apt,Entire rental unit,1,47.37292489828782,8.502362141700182,25,55,85,324,1,1,1,1.0,0,97.0,100.0,1.0,109,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,236,0,0,0,0,0,0,0,0,1,0,0,1
1483547334790080676,112.0,3,1.0,1.0,2.0,Hochschulen,Entire home/apt,Entire rental unit,1,47.3762,8.54552,8,38,67,342,0,0,0,,0,100.0,100.0,1.0,26,1,,,,,,,,22,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,42,70,0,0,1,0,0,0,0,0,0,0,0,0
1483976904739576763,152.0,2,1.0,1.0,1.0,Enge,Entire home/apt,Entire rental unit,7,47.36242,8.52721,20,38,38,38,2,2,1,1.76,0,100.0,100.0,2.0,1,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,34,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,46,504,0,1,0,1,0,0,0,0,1,1,0,1
1484503079186267352,202.0,4,1.0,1.0,2.0,Seebach,Entire home/apt,Entire rental unit,2,47.4143322,8.5468833,19,42,72,335,3,3,2,2.81,1,100.0,100.0,1.0,38,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,49,515,0,0,0,1,1,0,0,0,0,0,0,0
